x,px_can,y,py_can,zeta,delta
-0.0010157366056598204,-0.0010702709004480073,0.00012391265760081327,-0.0008030158823380328,-0.0006376357468054753,0.001144495639689349
-0.0016409019141405822,-0.0013140035805745006,-0.0005103525097314976,-9.986088393758403e-05,-0.0001295067638317079,-0.0013967050586171635
0.0001938093509258137,-0.00012929272819807468,0.0003544790943024296,-0.0010828726365038424,0.0002449392347635474,0.00022082079091256143
-0.0006604324844709002,-0.00021853515070148269,-0.0005559990123679978,0.001356381011676541,-0.0031196086260734056,-0.001447671697263898
-0.0017057853945163359,-0.000378119922748151,-0.0006784939159254781,-0.00041124593446510753,0.0007190126436833632,-0.0016325194769619006
-0.0008456936310071798,-0.00022310005847959706,-0.0012022183196632535,0.0003699876831510077,0.0003299973578106702,-0.0007104466107613422
-0.0017711071622729853,0.0016008358472529164,0.000471098065321841,0.00042375062511452484,7.226048142276155e-05,-7.3469666242047e-06
0.0008310756729153775,-1.5605524912252943e-05,-0.0006309063383981877,0.0007095013848253144,5.9695170755182065e-05,-0.0007724757474113892
-0.0009062390936249864,0.0011654792821513024,0.000631047402149572,0.0019755185797460384,-0.0005266551963772885,-0.0007435405866028445
0.0004038905714156576,0.0013794068533590541,0.0005967524014409583,0.0004331530723532702,0.0018869880656607087,-0.0007433909389259292
-0.0012479490199884661,-0.0007446183164877919,-0.0003168569886830621,0.000373351314048129,0.0010219603518880208,0.0004056097228286869
0.001523313749785479,-0.0008275081282340308,0.0019054954610443966,-0.0008120216931775612,0.0011707362367212241,-0.000937842966657619
0.0003432670066780496,5.089841017177346e-05,0.0005175596454464413,0.0007514247640553599,-0.0002131991711945166,-6.682367759197935e-05
0.00023911171831947,-0.001305008143963657,-0.0007312364397819483,-0.001624406841829142,5.250509615052082e-06,0.0022221569607036888
0.0007413092236656039,-0.0008654297067274402,-0.0007076846958564911,0.0009758987636783603,-0.0004744093826572747,-0.0016084820252726922
-0.0010229155522954367,-0.0010542564244512532,-0.0010213987120903925,0.0006759508198308309,7.070287188072055e-05,-0.0014886394534245303
-0.0005397969927344668,-0.0011383210243958257,-0.0012084205225110344,-0.0015066749161361825,0.0017471620382676972,-0.0003073295207308922
0.0005762305841893966,0.0008687436779943528,-0.00038427166589499983,0.0005349195392805313,0.0005406158791075291,0.0002224565209272203
0.0021695321291637522,0.000283928101990538,-0.00022849051357522467,0.0006461644796019913,0.0017779635398814115,0.0009943080002594925
-0.00047829989204236983,-0.0008587645743553395,-0.0009308502856784991,-0.0006618993556275791,0.00038650090258414335,0.0008459882922589702
-0.002269947873592993,-1.8668165409834035e-05,-0.0011050188826766901,0.0006828997317257746,0.0009145184925445103,-0.000778352115068058
-0.0004494232039998568,-0.0009516186302839753,0.00039107853484972793,-0.0016099618136327005,-0.0011255752450313366,-0.0006846238368902309
0.0012265189558898293,0.002402472800611173,1.9958419002947973e-05,-0.0012315712450025362,7.418646851356006e-05,-0.0008690495928393144
0.000459819567679584,-0.001113704507305175,-0.0003694873502152196,-1.4105527874792034e-05,0.0005199437979599864,-7.688849330569253e-05
0.0012658885839184385,0.00012423276155754904,-0.0018138149135889818,0.0009240590308341348,-0.00029111340585456005,-0.0006697622415419981
0.0015076846819246999,-0.000993606188455373,7.26674371093473e-05,-0.0007129744839879171,0.0013524289333451823,-0.0003640172856459016
0.000235699477685451,-0.0013922846464652094,0.0014347339874790496,-0.0010695204235574049,0.0009104593231661252,0.0011137055924878966
0.0012323153785203374,0.0018141128076181582,-0.0011707380197420307,0.00040198217810193376,0.00013796964947508373,0.0004199154929842974
0.001098319538460944,0.0001093617682609666,-0.0008169192120917695,-9.725296817057152e-05,0.001539236433821109,-0.001178987468355991
7.968424617840837e-05,-0.0009813006656330117,0.0011087794071475176,-0.0016484486205628128,-0.0003410864686305161,-0.0001241949656160622
0.00011691573949774224,0.002361218699843453,0.001555168780201241,-0.001029859404941644,0.0021594044533560265,-0.001192533425867206
-0.0018708905030281402,-0.0014984820521391229,0.00020345047060584865,0.0005348605862410057,-0.002211085872571042,0.0004359741910730118
-0.00026705216894187697,0.0007063895322572766,-0.0003846068147112756,0.0009000817112320802,0.0005643451296847755,-0.0011726449936648314
0.0014455919954532441,0.00021242712837694048,0.000730048820546265,0.0012617719358489971,-0.0009747583323013593,-8.473721062979712e-05
-0.0008216979687446299,-0.0009423727322045078,0.00026597954616759884,0.0003397911075270968,0.0013314034936167188,0.0013855406418634504
-2.1358303443520312e-05,-0.0008370647257420361,0.003200689416281399,0.002147882437268403,-0.00010666477193604431,-0.0009301549437927053
-0.0004236743688132561,0.00028096104581297796,0.0011315512191882606,0.0009693832320769645,0.00043541520455856006,-0.0002471257314529981
0.00016818520549662154,-0.00031062453517798094,7.093359748531192e-05,-0.00010337230330569147,0.0005253252770235752,-0.001882677049788851
-0.0003456780081845538,-0.00029130919844994816,-0.0011306383412932864,-0.00017272467537457904,-0.001053542333997773,-0.00066455314220588
-0.0002896819980259133,-0.00025317176598830155,-0.0005737831578063911,0.0011034746203028517,0.00020116508652147144,0.0003223514239116929
0.000233092757788238,-0.0006680652352061412,-0.0008832190126414378,0.0008396396906319311,-0.00035307789716585976,-0.001771137472786312
-0.002198787102819446,0.00022176018408396733,-0.0007370772074949215,-6.758385334901792e-05,-0.0005472541597462484,-0.00040741463120912586
-0.0001727376200711584,-0.0012474073639911981,-1.8762419275591128e-05,0.0009861235865295896,0.000695674273171553,-0.0017396246291323859
-0.0013416360832729205,-0.001332826383515981,-0.0002480688175877875,0.0008548347926475606,0.00032298434001788257,-0.0017536428347770534
5.48855340297183e-05,0.0008074115910201031,-0.0004490139778841965,0.0019041796915195384,-0.0006514683046619321,0.0011724823121149629
0.0023512268771727716,-0.0012764235960162494,-0.00032368662088264315,0.0005746962044923582,0.003211417647323274,-0.0017884655433690571
0.0005660502255860187,0.00028479634772344853,-0.00042237612560223496,-0.0008348524391263468,-0.0005259161845258708,-0.00030305367430410557
-0.0012698594971739142,0.0015754850979395833,-0.0011084500969390093,-0.00042751935666216205,-0.0006614810817470743,-0.00041325393426327995
9.29779267073795e-05,-0.0007575970668912424,-0.0002361299115513712,0.001724460429279824,0.0010562003466150676,-0.0002880289987824475
0.0009071776017526495,-0.0007684940681716395,0.00022593123980089552,-0.001428542478555448,-0.0011441186685244504,-0.0008665563887413273
0.0012375357325679869,0.0002306913655173397,0.0005477630343751146,0.00015165292744211286,0.00036690004281340964,0.0004194789190652277
0.0007653211887103587,0.00016125667944820224,-0.0009160348227250841,-0.0007909189933201368,0.0012141731142474802,0.0014118034351580458
0.0005593644290312714,-0.0016448987146227667,0.0015751705796894575,0.00032293560013800954,-7.452200371835564e-05,1.9654884196797714e-05
-0.0003726836449464494,0.0017583444171929213,0.001682630668131837,-0.0010648178863038099,-0.00018979610932666496,0.00030340344278120303
0.001275731516504579,-0.0024296016511099845,0.0009306100153138928,0.0016678385960703598,-0.00033409003218147444,-5.1510614939417224e-05
0.0012432582990670633,0.00036703643000103543,-0.0013461866164442729,-0.0011818822516784073,-0.0010450048091291085,-0.0014323672744194767
-2.0088622698694923e-05,-0.0005341666902402411,2.6875453285614213e-05,0.0006927323228524527,0.0017745822418939225,0.00020214111253132508
-0.0018808469534815446,0.001378785533979127,-0.00013364709336279243,0.0011517117290680598,-0.0004664250621241111,0.0002885643896281901
-0.00015115692216910453,-4.210254117966027e-05,0.001262119145825395,-0.0006727029694395235,0.00014754746975086024,0.00020381642924179697
-0.0004062188460213516,-0.0022219723133128704,0.0003318116563956822,-0.00286054756497825,-0.0015234494373617916,-0.0004779703172048614
0.00041265723121444156,0.0008463928997612329,0.0008121018951442293,0.0005806033275895567,-0.0003810731197227822,0.0012009943137239179
-0.0002837727791374032,0.00110710474774028,-0.0022561009649849435,-0.0009718549928566751,-0.0005929053321028251,-1.809848878052289e-05
-0.0024127489124314895,0.0007992262803133799,0.0009761306921467793,0.0007730921193145918,-0.000533216690041433,0.0014414901451598272
-0.000563981532939405,0.0008934708274230185,-7.425126800393837e-05,-3.460698643809272e-05,-0.0001708160317246239,-3.6551703621456045e-05
0.0010980656195486388,0.0014262948368718978,0.0014146798325935506,0.0008944382125371441,0.0006536706999040046,0.00043715219994180194
0.0017463581323760074,-0.00045709595860637774,-0.0006493088229068054,3.2963117817324916e-05,-0.0016850414555567258,-0.0002525982562322602
-7.403130338081095e-05,-0.0010442294280876843,-0.0005927768060130401,0.0006801706742984462,-0.00024597319300584316,6.05624790807682e-05
0.0010197235775915709,-0.0006300505455805765,-0.0011603775843622437,-5.6874789828144874e-05,0.00040927072213212487,-0.0018296747010526462
0.0006419541419789003,-0.00032966399622830835,-0.0004293240179545183,-0.0008768785532047097,-0.00019960550563234846,0.0009502709200325532
0.0005138727501395022,0.0007978060391320241,-0.000378129353970047,0.0015822318678667267,0.0012656574740521598,-2.9725810375699183e-05
-0.0026397593850863267,5.1140893742231706e-05,0.0027477694261354903,-6.413405964161345e-05,-0.0010302259320306407,0.001699101360854042
-0.0006236921471538267,0.0004874809011332863,0.0007590036886804122,-0.0014796722274878387,0.0001211950758801265,0.0011886296296171191
-0.0003334394366696208,0.0006490912379587737,-2.6832015128917904e-05,0.0010250473799310784,0.0018482250435756665,-0.001103028410596697
-0.00029038878845518253,0.00039156810051838557,-0.0006351794880540611,-0.0008300460509810331,-0.00034976636920928,-0.0002730431020454513
-0.0006579439655133988,0.00032687148830437345,0.0008064775064181441,0.0007452732604079831,0.0006793565437560228,0.0011925059690810066
-0.0013668279142521264,-0.00011661019648277521,0.00018902023978989766,0.0005257713508898616,-0.0016161100511110432,0.001880722064149973
-0.0008906097685858731,0.00026406506750470816,0.0007373063121228785,0.0010868373295004929,-0.0006864257626362601,-0.0005418099338392419
0.0003711997956335091,0.000587459115767282,0.0009121998473989209,-5.5826283408695794e-05,-0.000693849578432683,-0.0013346942756616714
0.0017464380811902812,-0.0013733717834956282,0.0007012097296469607,0.0002800658388905708,0.0007643873699404071,0.0009565125354751683
0.0013526022782882673,-5.576756728167199e-05,0.00040012833344416033,-0.0019514182664487306,4.876545829666545e-05,-0.000904456538016253
-0.00015026612590658195,0.0012414271028448373,0.0001107117361964531,0.0010951866720397732,-0.00019669953688450793,0.00040445787982883814
-0.00040899651197685486,-0.0025413485864568867,-0.0007090345507355514,-0.0002615844501075883,0.00016263187808642082,8.00948080756925e-06
-0.00012070629853172764,0.0009542377824586802,0.0006315830509400832,-0.00039150714068402186,0.0008785427222806998,-0.0019795564420897463
-0.0002757723090985004,-0.0001402761389817697,0.0013107048020496535,-0.0005285006508190433,-0.0014638393843666763,0.0001856549729910093
0.0017025288467392324,-0.00019954437395834813,-8.885672248668679e-05,-0.00019460858642380159,6.272995790622045e-05,0.001314310798257788
0.0019753322229393087,0.0004832553106389486,-9.18163043884577e-05,0.0018662996458896992,0.00011242688265900625,7.961557546282468e-05
-0.0003437811587798576,-0.00030118633863172666,0.00025540510552835325,-0.0002726754152556733,0.0004331528556099144,0.00010716797851233985
0.0005713014876800374,-0.0003658111431791248,-0.00018409698327207595,0.00025963467724817466,8.447396691724102e-05,0.0001162250414482798
0.0011861832698085736,-0.001055888657389102,-0.0019253191109569116,0.0007410639947318538,-0.00022561986704351607,0.001365571149079905
-6.916807665323477e-05,-0.0011529960923122502,0.0022096732592972843,0.00041647444344313975,-0.00043637006541888027,-0.0007360038856737066
0.0005774366415458147,-0.0006614927628125577,0.0004047453768306071,0.0011789234384616334,-0.0013746085411924505,-0.000342269285444436
0.0004931907977510797,0.0016741942013317574,0.0009432336905891583,-0.00044155559899697084,0.0014748158566184224,-0.00034574965878330255
-0.00015004012557106504,0.0003898969376527775,-0.0010830819319984858,0.00308547983966565,0.0012088433969376898,0.00023018633911821672
-0.0005578021411494241,-0.0011485147146326482,0.0003819710174359345,0.0007043656015165514,-0.0003888999631968972,-0.00018550689780207988
0.0005663305608854327,-5.143167464466838e-05,-0.0018462369016380281,0.0006746386034210178,0.0002520367250226202,0.0007380556397040009
-0.0007474550351776356,-0.0021173363876010177,-0.001240665668457022,0.000305211001237159,0.0020855902739609173,0.00235953984905098
0.00030950151892177806,-0.001451272818831289,-0.000330059784008232,0.0004528268840991813,0.00044233568751246815,0.00010045364403482364
0.0013445229157436453,-0.0008935858524120396,-0.0021606791157885393,-0.0008722095689354012,-0.0011567595113166878,0.0022383393953474716
-0.0001810783437474457,-0.0014233084109064717,0.0006217974105970071,0.001011502186807928,5.808984682690618e-05,0.0001974130647066961
0.0010283843262953716,0.0005193402167916959,-0.0006950400139837197,0.0005937064146608847,0.0009332226590758176,0.0003464416749926868
0.0008773103010205725,0.0005889438539273308,-0.0002322377428347111,-0.0001427863689881196,0.000617561541512409,-0.0005498571879512027
0.0011552773239864645,0.001222113135472217,-0.002028923264730244,-6.679857884120299e-05,-0.0007479574051691098,-0.0006313991973962177
0.00014763064702487383,-0.00016671602775993527,0.0005672833000882012,0.00032397067888589577,0.00037278447643627495,-0.0007809237745805276
-0.000346318385872381,0.0014606273617911896,-0.002477551330784508,0.0017194560755264337,-0.000559273508577867,0.0011809739807048128
-0.0025934681780555957,-0.0004172422066203781,0.0008498452567032036,0.00015123585154399731,0.001017000149065592,-0.0008736842429394733
-0.0005583823872682888,-0.0006528102335339975,0.0005086835479791902,0.0004635720644084251,-0.00012148207540324096,-0.000262915619035969
-0.0002907839339191016,8.816318452985058e-05,-0.0009471904865618625,-5.5794923968067945e-05,-0.0001426280135133216,-0.0005388036795027642
-0.0005688106167300842,0.001478370680841689,-0.0006132578395462746,0.00041318959989369744,0.001369019507220985,0.0007414494611441541
2.122233135872914e-05,0.001014799307772785,-0.0014245436941455,-0.0012297908409748728,-0.00039544501457517984,-0.00021922183587968694
-9.460687030463361e-05,0.0018807502455567002,0.0016889960607631017,-3.71186733874933e-05,0.00025607026547713003,-0.0009063257043632868
0.00031981032972820347,-0.0013414919304077717,0.0014003159547592585,-0.0005182277237875536,0.0005583526500479689,-0.0013054751180505142
0.0013920414434637257,0.0006121085516404557,0.0019603221754030766,6.88082154264275e-05,-0.0016192744416745858,-0.0007836555381336975
-0.001254983927920359,0.0015789010707171719,-0.0006240351398284478,-0.0007520885472306478,0.0005961041896834066,0.0002669235518990091
0.0004933125993912772,-0.000501478343944825,-0.0019977048452873127,-0.0013587469897019021,-0.002195541071328331,0.001281151287562132
0.0009107116624453112,-0.0003736672254452701,0.0006244940207266196,0.0006740171027029322,0.0006370160395245991,0.0005329550714673004
0.0008849896399117271,8.319980739660495e-05,-0.0022197544728927696,-0.0027671479813783915,0.0012661325294841918,0.0005985092370992922
-0.002513091081955523,0.00017559738761709401,-0.0008778885807582136,-0.0005470703404220942,-0.0026035733486253656,0.0007730420271483135
-8.337651441633963e-05,0.0008184472610581523,0.0010909301982139305,0.001291429473463188,0.001651471113353675,0.0002938899282030865
0.00021910041070571893,-0.0006378501326610689,0.0005308942323229342,-0.00023721156134274174,-0.001176621963341762,0.0012050094274126718
0.0007178793939051659,-0.0026862727933707822,-0.0018652604478345404,-0.00021743433082952463,-0.0013427803670375727,0.00123638057065139
0.00018953464857991598,0.0005801955409606447,0.0009510851428880995,0.0013563027711683824,-0.0002649853098322588,0.0006413771189984932
0.00026859356394952816,0.0008188198962436905,0.0005744880490098342,0.001447744045130255,0.0005568192965496859,-0.0004657116097931954
0.0001376372666292789,-0.001125457594894865,0.00033887626259226103,0.0015380631852768788,-0.0005913894886994043,-0.0016454372065136302
-6.284857118102542e-05,-0.0004913705535081747,1.642836965577483e-05,-0.0005778104878096117,9.673240370181935e-05,-0.0010068999691202082
0.001581239964096315,-0.00021003289077989754,0.0005357536315076195,0.000783721739267865,-0.00013521368186165538,0.00047452514516842356
-0.00022989955836578472,-0.00043110718813450165,-0.00020606728752008518,0.000510977531403059,-0.001256407433579312,-0.0008929642179043561
-0.0007888056334308478,-0.000550076773894361,0.0011840857612465084,-1.1641814373669646e-05,-0.0002877795137773009,0.00016539077650230466
0.0010871130056036718,-0.0007321181445502125,0.0010507213918958464,-0.0023199417174809053,-0.0008684541745668504,0.001507183386245399
0.0015896632067970155,0.0002225049716443769,-0.00039732019257668355,0.0008606379806386183,-0.0003788486987024848,0.001589354471865613
0.0012243787080366399,0.0008096656445194763,-0.0008090340096798884,0.0010170713886224448,-0.00020900614111773344,-0.0001919684179666288
-0.00037999948119885084,-7.390086549318707e-05,0.0005484032630625067,0.0008982379930588585,0.0009009650508619939,0.003461975812198339
-0.00028949683254759654,0.001220687090556914,-0.0006074744643826431,-0.00013559356955212984,-0.0011070897477778406,0.001278364847315136
0.0003253010288438291,0.00019673271238819403,-5.076907672205926e-05,0.0009954398986697778,-0.0004308931800945763,0.0004726231310838237
0.002601780263858176,-6.975677974879146e-05,-0.0005530276906476624,-0.0009412485251608665,0.0008936075702461114,0.00014561069753388974
-0.0006777259394638357,-0.0007575229019692798,0.00010953267409266505,-0.0009263281322345932,0.0021879983507674386,-0.00011289455823449173
-9.870238492222085e-05,-1.1596324174187731e-05,-0.0017397468283883843,-0.0013761153493808771,-0.0002828979208539678,5.640479473521872e-05
-0.0011627715321381109,0.001785566746099955,0.0005405978718441588,0.0013808759316769983,0.001259496928654377,-0.0001428890851200338
0.0025305994250190114,0.00020682561934561462,-0.0018114998792111022,-0.0022635769966387214,8.621683356840105e-05,0.0009589614018672386
0.0001546818067013044,0.0018261101788286803,-0.00021695712755914406,0.0006511130126669618,0.0008222477996941746,-0.0009502242926358668
0.00039230830321939904,0.0004502520267572103,0.0011824887933921653,0.0012986473535673033,0.0010718253580890849,-0.0006805582591656546
0.0008191123618819598,0.001157569299158496,0.00011704687544443716,0.0008338952802693204,0.0008522428089798106,0.0012664036243052036
0.00015629106475225786,0.0005567901421089589,0.0002756987163565689,0.00014380394912694413,-0.0005393582047464876,-0.0002591005475477326
-0.0010482252326742807,-0.00012300427045226745,0.0007626716869170078,0.0006926979172916625,0.0008212602692460534,-4.029032247155063e-05
0.001463332332327928,-0.0003866196969603855,0.0008377954816343641,0.00048785983492668925,-0.0006762715429644899,-0.0006349690721309848
0.000817240615256051,0.00010800997047890792,0.00034199801557471067,0.0031454514346691163,0.0006376298081207287,0.00019269091598674365
0.0008082307025282824,-0.0005270363586668329,-0.00010175089104319046,0.0005183646411347615,-0.0007422105582512388,4.370957033242056e-05
-0.00011002669822977805,0.0001836902527602934,-0.0016897195891420734,0.0018469718886727614,-1.1042965662956752e-05,0.0006251773931261065
-0.0009586174038857389,-0.0012286593455313648,0.00010296606456455153,-0.00024541803211208953,0.0007267584266520736,-0.0008454171742400452
-0.000906482079108751,0.00041043942960045543,0.0007762632235897638,0.0009990701037017225,4.712416100799362e-05,0.0003399589739665193
-0.0007172947680910374,0.0013934685322296424,0.0012167714358547544,0.001184485116119209,-0.001526477468115717,0.0009551760633013568
-0.0006543939976564393,0.0005665847949490917,0.0005031830483476137,0.001292276287495068,-0.00011715101927872311,-0.0002696831150950125
-0.000935553672098902,-0.0011131108739504752,0.0006494670650529431,-0.0008379332215975342,0.000737760329855047,-0.0003136910564070351
-0.0005008197119862879,0.0010231952717211167,0.00092235323199241,-0.0009249629169229349,-0.00010676532683440718,5.238313345425344e-05
0.0007250098159023996,-0.0006740159543695364,-0.00035753886570844283,-5.530719002482698e-05,0.0007487698382074467,0.0009487173912672994
-0.0004827802232901299,0.0018079182754210197,0.00047982075211567627,-0.0007389900770597665,-0.0014927970275727654,-0.00044246850677560104
-0.0023194566653640144,0.00023605211572413304,0.0006094559925289933,0.0013207669550859952,0.0005494728582996543,-0.0016551451879861462
-0.00023097193032433193,0.0007475098329091059,-0.002116052104786799,-0.000770068864925742,0.0006731864125195379,0.00010445548364997027
-0.001956001571101176,-0.0004548743857309022,6.99218550232026e-05,0.0021238126076023136,-0.0003893766243574423,-0.0008562384642203117
0.0002943591212258871,0.0003836160003252621,0.000617880602302077,0.0014891741722062814,-1.5094940227364353e-05,-0.0013191175226023337
9.264278656023406e-05,6.890743261961611e-05,0.001018456059042816,0.0008915730763711384,-0.0006808673035867275,0.0008211900058320189
0.0010518643349406286,-0.0001337406424333576,0.0009993563914195926,0.0002204869777546014,0.00023231848602730783,-9.245859346425733e-05
0.0008569644037237005,0.002924312705774475,0.0002819244646188208,-0.0011054295066685639,-0.00017532470016056243,-0.0005251319109645468
0.0003785272756527488,-8.363781396014451e-05,0.002588217470305865,0.0008003114655574041,0.0019123836113864392,-0.0006496438925102328
-0.00015487206841441396,0.0021100904579460836,-0.0016182475564569475,0.00019722232017595963,-0.0014914143429608441,0.0015902358367542362
-0.0013583532212786615,-0.00024897045047344614,-0.00012403287189826335,-0.0016318071542476287,0.002520166265342515,-0.00011530408605876774
0.0016974281632043805,-0.0006418100450660127,-0.001412804858179056,0.00026662922480712777,0.00023930898428928452,0.0029681470229938837
-0.0010056681199883315,-0.0015128730579158048,-0.0006575276493912443,0.00035047641580652193,0.0006110871491070892,-0.0006999587907738647
-0.0003024739271453548,0.0005910547535932889,0.0011332054908136599,-0.000551243163315133,0.0001732094109936944,-0.002720496186267089
-0.0009278190222137469,0.0004688212020802104,2.7507301995173734e-05,-0.0001452794700697182,0.0016506299747332776,-0.0002497419231774863
-0.001055432686937639,0.00024889095125833413,0.00024604477952494785,-0.0011061306337389611,0.0010407677575324371,0.0017434411203715782
-0.000551392840514819,-0.0008346754615381435,-4.450682975182431e-05,0.0012849527875862681,-0.0005253913911110045,-0.0006917136060715103
-0.0005525239886632135,0.0002795214584674058,0.00025324206487476803,-0.00013130284525013177,0.0012427358581554627,0.0022906592551654704
-0.0005385398227591375,0.0010808729351909103,0.0003118272874263969,0.003041652890886762,-0.0008393802113627903,-0.00030346932882336074
0.0001465742365355077,-0.0013857345759174995,-0.00016950759533689784,0.0007544266286401694,-0.0014063633360402717,0.00016896585872116975
