1000
x px y py z pz
-1.2698594971739142e-03 3.0847225098606117e+00 -1.1084500969390093e-03 -8.3706192119595102e-01 -6.6148108174707428e-04 1.9571391872884333e+03
9.2977926707379495e-05 -1.4833378803138697e+00 -2.3612991155137121e-04 3.3764088981356766e+00 1.0562003466150676e-03 1.9573835074129577e+03
9.0717760175264945e-04 -1.5046736740853131e+00 2.2593123980089552e-04 -2.7970160718467469e+00 -1.1441186685244504e-03 1.9562516750741079e+03
1.2375357325679869e-03 4.5168237324013649e-01 5.4776303437511456e-04 2.9692899004804368e-01 3.6690004281340964e-04 1.9587721727457233e+03
7.6532118871035866e-04 3.1573266520247473e-01 -9.1603482272508406e-04 -1.5485805770944086e+00 1.2141731142474802e-03 1.9607145330777355e+03
5.5936442903127136e-04 -3.2206309650744882e+00 1.5751705796894575e-03 6.3229205803587030e-01 -7.4522003718355636e-05 1.9579866606404021e+03
-3.7268364494644939e-04 3.4427520837209102e+00 1.6826306681318370e-03 -2.0848611688420555e+00 -1.8979610932666496e-04 1.9585408417222734e+03
1.2757315165045789e-03 -4.7570408079232003e+00 9.3061001531389285e-04 3.2655461272473763e+00 -3.3409003218147444e-04 1.9578415704183869e+03
1.2432582990670633e-03 7.1863931880013920e-01 -1.3461866164442729e-03 -2.3140674516852435e+00 -1.0450048091291085e-03 1.9551449218434034e+03
-2.0088622698694923e-05 -1.0458721669641593e+00 2.6875453285614213e-05 1.3563358945163029e+00 1.7745822418939225e-03 1.9583459615964516e+03
-1.8808469534815446e-03 2.6995944160296315e+00 -1.3364709336279243e-04 2.2549950489363306e+00 -4.6642506212411111e-04 1.9585127643806600e+03
-1.5115692216910453e-04 -8.2434709581881316e-02 1.2621191458253951e-03 -1.3171194034104088e+00 1.4754746975086024e-04 1.9583495460971551e+03
-4.0621884602135157e-04 -4.3505127532638275e+00 3.3181165639568222e-04 -5.6008117599813385e+00 -1.5234494373617916e-03 1.9570022355261012e+03
4.1265723121444156e-04 1.6571957637010883e+00 8.1210189514422933e-04 1.1367928241642826e+00 -3.8107311972278220e-04 1.9603013860261476e+03
-2.8377277913740320e-04 2.1676567684418422e+00 -2.2561009649849435e-03 -1.9028443853299928e+00 -5.9290533210282507e-04 1.9579133676417155e+03
-2.4127489124314895e-03 1.5648458373735712e+00 9.7613069214677931e-04 1.5136764325885224e+00 -5.3321669004143305e-04 1.9607720864612093e+03
-5.6398153293940503e-04 1.7493720358637517e+00 -7.4251268003938369e-05 -6.7758781218328790e-02 -1.7081603172462389e-04 1.9578785790404829e+03
1.0980656195486388e-03 2.7926152997262008e+00 1.4146798325935506e-03 1.7512661284458715e+00 6.5367069990400462e-04 1.9588040772102499e+03
1.7463581323760074e-03 -8.9497145642533971e-01 -6.4930882290680544e-04 6.4540167126473744e-02 -1.6850414555567258e-03 1.9574561475403355e+03
-7.4031303380810948e-05 -2.0445499779677876e+00 -5.9277680601304010e-04 1.3317408030703868e+00 -2.4597319300584316e-04 1.9580679862486511e+03
1.0197235775915709e-03 -1.2336080505262224e+00 -1.1603775843622437e-03 -1.1135804753463796e-01 4.0927072213212487e-04 1.9543681224083361e+03
6.4195414197890034e-04 -6.4546592740610198e-01 -4.2932401795451832e-04 -1.7168851771572280e+00 -1.9960550563234846e-04 1.9598106536922171e+03
5.1387275013950223e-04 1.5620650748342817e+00 -3.7812935397004701e-04 3.0979323543017481e+00 1.2656574740521598e-03 1.9578896524822546e+03
-2.6397593850863267e-03 1.0013136037107820e-01 2.7477694261354903e-03 -1.2557134160390174e-01 -1.0302259320306407e-03 1.9612776787008283e+03
-6.2369214715382669e-04 9.5446368284890581e-01 7.5900368868041224e-04 -2.8971256112270525e+00 1.2119507588012650e-04 1.9602758334566483e+03
-3.3343943666962081e-04 1.2708887918414973e+00 -2.6832015128917904e-05 2.0069924689749725e+00 1.8482250435756665e-03 1.9557898100054083e+03
-2.9038878845518253e-04 7.6667112585964070e-01 -6.3517948805406107e-04 -1.6251894359589114e+00 -3.4976636920928001e-04 1.9574154983766996e+03
-6.5794396551339875e-04 6.3999833392445526e-01 8.0647750641814407e-04 1.4592084719711360e+00 6.7935654375602284e-04 1.9602851487782252e+03
-1.3668279142521264e-03 -2.2831704243988957e-01 1.8902023978989766e-04 1.0294345044906121e+00 -1.6161100511110432e-03 1.9616330062987038e+03
-8.9060976858587311e-04 5.1702644402344722e-01 7.3730631212287851e-04 2.1279741580872322e+00 -6.8642576263626008e-04 1.9568888656178665e+03
3.7119979563350912e-04 1.1502161209903352e+00 9.1219984739892093e-04 -1.0930512341746426e-01 -6.9384957843268301e-04 1.9553373209351412e+03
1.7464380811902812e-03 -2.6889945582454753e+00 7.0120972964696074e-04 5.4835516921015592e-01 7.6438736994040714e-04 1.9598218113513869e+03
1.3526022782882673e-03 -1.0919016012205827e-01 4.0012833344416033e-04 -3.8207812060805741e+00 4.8765458296665447e-05 1.9561763122751538e+03
-1.5026612590658195e-04 2.4306533482955017e+00 1.1071173619645310e-04 2.1443217610617937e+00 -1.9669953688450793e-04 1.9587401549984988e+03
-4.0899651197685486e-04 -4.9758358237080760e+00 -7.0903455073555144e-04 -5.1216951688827161e-01 1.6263187808642082e-04 1.9579602207468586e+03
-1.2070629853172764e-04 1.8683507518791169e+00 6.3158305094008322e-04 -7.6655176949536596e-01 8.7854272228069983e-04 1.9540740102702680e+03
-2.7577230909850040e-04 -2.7465379652229138e-01 1.3107048020496535e-03 -1.0347783398202628e+00 -1.4638393843666763e-03 1.9583141388669858e+03
1.7025288467392324e-03 -3.9069809220687712e-01 -8.8856722486686788e-05 -3.8103406242226218e-01 6.2729957906220452e-05 1.9605242082803413e+03
1.9753322229393087e-03 9.4619018401836574e-01 -9.1816304388457693e-05 3.6541231239507503e+00 1.1242688265900625e-04 1.9581031733962750e+03
-3.4378115877985762e-04 -5.8970807128219260e-01 2.5540510552835325e-04 -5.3388508239448973e-01 4.3315285560991442e-04 1.9581605962558194e+03
5.7130148768003738e-04 -7.1624026732988011e-01 -1.8409698327207595e-04 5.0835195730842275e-01 8.4473966917241020e-05 1.9581782941436177e+03
1.1861832698085736e-03 -2.0673781768004806e+00 -1.9253191109569116e-03 1.4509669363335596e+00 -2.2561986704351607e-04 1.9606230226197051e+03
-6.9168076653234771e-05 -2.2575097691424264e+00 2.2096732592972843e-03 8.1543652310698622e-01 -4.3637006541888027e-04 1.9565083963606712e+03
5.7743664154581470e-04 -1.2951703689399372e+00 4.0474537683060711e-04 2.3082742406011199e+00 -1.3746085411924505e-03 1.9572789920994915e+03
4.9319079775107973e-04 3.2779900904681400e+00 9.4323369058915826e-04 -8.6454419490369216e-01 1.4748158566184224e-03 1.9572710314394008e+03
-1.5004012557106504e-04 7.6339907097576643e-01 -1.0830819319984858e-03 6.0412181159854628e+00 1.2088433969376898e-03 1.9583921550509049e+03
-5.5780214114942411e-04 -2.2487354515550790e+00 3.8197101743593452e-04 1.3791132832745698e+00 -3.8889996319689719e-04 1.9575859374040679e+03
5.6633056088543270e-04 -1.0070069510890406e-01 -1.8462369016380281e-03 1.3209092797611119e+00 2.5203672502262020e-04 1.9593955570876715e+03
-7.4745503517763560e-04 -4.1456407453942665e+00 -1.2406656684570219e-03 5.9758816316615115e-01 2.0855902739609173e-03 1.9625663219153864e+03
3.0950151892177806e-04 -2.8415209626879085e+00 -3.3005978400823198e-04 8.8661281803146141e-01 4.4233568751246815e-04 1.9581453490695963e+03
1.3445229157436453e-03 -1.7495972491477707e+00 -2.1606791157885393e-03 -1.7077435350734300e+00 -1.1567595113166878e-03 1.9623319638326298e+03
-1.8107834374744570e-04 -2.7867680242352235e+00 6.2179741059700713e-04 1.9804716455269844e+00 5.8089846826906177e-05 1.9583344690294366e+03
1.0283843262953716e-03 1.0168426595137929e+00 -6.9504001398371974e-04 1.1624480256577461e+00 9.3322265907581762e-04 1.9586286350800897e+03
8.7731030102057247e-04 1.1531231654489222e+00 -2.3223774283471111e-04 -2.7956870369319503e-01 6.1756154151240900e-04 1.9568739750791360e+03
1.1552773239864645e-03 2.3928375479512445e+00 -2.0289232647302440e-03 -1.3078833944391866e-01 -7.4795740516910979e-04 1.9567132120911483e+03
1.4763064702487383e-04 -3.2642180129674592e-01 5.6728330008820116e-04 6.3431869143104402e-01 3.7278447643627495e-04 1.9564217876991252e+03
-3.4631838587238100e-04 2.8598366987590409e+00 -2.4775513307845080e-03 3.3666106190592338e+00 -5.5927350857786699e-04 1.9602582402159380e+03
-2.5934681780555957e-03 -8.1693976573249028e-01 8.4984525670320362e-04 2.9611237590620260e-01 1.0170001490655920e-03 1.9562401043248751e+03
-5.5838238726828879e-04 -1.2781704026799419e+00 5.0868354797919024e-04 9.0765135379151618e-01 -1.2148207540324096e-04 1.9574355245624472e+03
-2.9078393391910158e-04 1.7261918898242351e-01 -9.4719048656186251e-04 -1.0924372317157943e-01 -1.4262801351332160e-04 1.9568959663630940e+03
-5.6881061673008421e-04 2.8945772467631405e+00 -6.1325783954627460e-04 8.0900496063039606e-01 1.3690195072209850e-03 1.9594003447932798e+03
2.1222331358729139e-05 1.9869272465804817e+00 -1.4245436941455001e-03 -2.4078701185665405e+00 -3.9544501457517984e-04 1.9575192132913471e+03
-9.4606870304633612e-05 3.6824166889816596e+00 1.6889960607631017e-03 -7.2676541012230825e-02 2.5607026547713003e-04 1.9561729195885937e+03
3.1981032972820347e-04 -2.6265753703015395e+00 1.4003159547592585e-03 -1.0146644528037274e+00 5.5835265004796893e-04 1.9553928446449386e+03
1.3920414434637257e-03 1.1984785068375801e+00 1.9603221754030766e-03 1.3472310926128395e-01 -1.6192744416745858e-03 1.9564161973760747e+03
-1.2549839279203589e-03 3.0914108169311638e+00 -6.2403513982844775e-04 -1.4725524691314547e+00 5.9610418968340665e-04 1.9584705579422714e+03
4.9331259939127715e-04 -9.8186998899404687e-01 -1.9977048452873127e-03 -2.6603599296624592e+00 -2.1955410713283309e-03 1.9604573085980248e+03
9.1071166244531120e-04 -7.3162209089481778e-01 6.2449402072661960e-04 1.3196924118532654e+00 6.3701603952459910e-04 1.9589938469374513e+03
8.8498963991172710e-04 1.6290114011742729e-01 -2.2197544728927696e-03 -5.4179399585794190e+00 1.2661325294841918e-03 1.9591152814825300e+03
-2.5130910819555229e-03 3.4381106807266093e-01 -8.7788858075821361e-04 -1.0711368808147599e+00 -2.6035733486253656e-03 1.9594641836146104e+03
-8.3376514416339626e-05 1.6024795744635241e+00 1.0909301982139305e-03 2.5285555362594105e+00 1.6514711133536750e-03 1.9585240624208470e+03
2.1910041070571893e-04 -1.2488792592899725e+00 5.3089423232293418e-04 -4.6444859670846422e-01 -1.1766219633417619e-03 1.9603098246775005e+03
7.1787939390516591e-04 -5.2595903091523644e+00 -1.8652604478345404e-03 -4.2572574986807954e-01 -1.3427803670375727e-03 1.9603645988129415e+03
1.8953464857991598e-04 1.1359943979557008e+00 9.5108514288809952e-04 2.6555742697160545e+00 -2.6498530983225878e-04 1.9592045840492126e+03
2.6859356394952816e-04 1.6032091758709248e+00 5.7448804900983423e-04 2.8346117969445959e+00 5.5681929654968591e-04 1.9570363781818273e+03
1.3763726662927890e-04 -2.2035907425630943e+00 3.3887626259226103e-04 3.0114522412280174e+00 -5.9138948869940429e-04 1.9547256810945901e+03
-6.2848571181025416e-05 -9.6207943132665574e-01 1.6428369655774831e-05 -1.1313245809248529e+00 9.6732403701819351e-05 1.9559789036789430e+03
1.5812399640963151e-03 -4.1123409345296819e-01 5.3575363150761945e-04 1.5344887068423425e+00 -1.3521368186165538e-04 1.9588793809517720e+03
-2.2989955836578472e-04 -8.4408671915740829e-01 -2.0606728752008518e-04 1.0004689318949487e+00 -1.2564074335793120e-03 1.9562021101252815e+03
-7.8880563343084777e-04 -1.0770233300223266e+00 1.1840857612465084e-03 -2.2794101258744322e-02 -2.8777951377730092e-04 1.9582744589080939e+03
1.0871130056036718e-03 -1.4334514006669647e+00 1.0507213918958464e-03 -4.5423320390888708e+00 -8.6845417456685040e-04 1.9608961343100464e+03
1.5896632067970155e-03 4.3565381575803858e-01 -3.9732019257668355e-04 1.6850869330271092e+00 -3.7884869870248480e-04 1.9610620338885294e+03
1.2243787080366399e-03 1.5852856002106130e+00 -8.0903400967988843e-04 1.9913758693889962e+00 -2.0900614111773344e-04 1.9575734086683253e+03
-3.7999948119885084e-04 -1.4469426818644365e-01 5.4840326306250672e-04 1.7587059122452811e+00 9.0096505086199386e-04 1.9647285144736568e+03
-2.8949683254759654e-04 2.3900454219856861e+00 -6.0747446438264312e-04 -2.6548555536121304e-01 -1.1070897477778406e-03 1.9604524289665458e+03
3.2530102884382908e-04 3.8519299682583724e-01 -5.0769076722059263e-05 1.9490224735580353e+00 -4.3089318009457631e-04 1.9588752936068761e+03
2.6017802638581759e-03 -1.3658035165670454e-01 -5.5302769064766242e-04 -1.8429184234963614e+00 8.9360757024611144e-04 1.9582351548315219e+03
-6.7772593946383573e-04 -1.4831926690360739e+00 1.0953267409266505e-04 -1.8137050263174024e+00 2.1879983507674386e-03 1.9577284842071226e+03
-9.8702384922220852e-05 -2.2705033680445151e-02 -1.7397468283883843e-03 -2.6943663256170494e+00 -2.8289792085396778e-04 1.9580595121030067e+03
-1.1627715321381109e-03 3.4960520678719353e+00 5.4059787184415880e-04 2.7036873121424656e+00 1.2594969286543771e-03 1.9576661697086395e+03
2.5305994250190114e-03 4.0495441337125604e-01 -1.8114998792111022e-03 -4.4319726815987357e+00 8.6216833568401047e-05 1.9598234744630918e+03
1.5468180670130441e-04 3.5754341196151596e+00 -2.1695712755914406e-04 1.2748473275079857e+00 8.2224779969417461e-04 1.9560867525480267e+03
